Payment_time,Transaction_id,Partner_transaction_id,Amount,Foreign_amount,Currency,Exchange_Rate,Fee_type,Fee_amount,Foreign_fee_amount,Fee_desc
2018-04-24 14:41:29,2018042421001001300571208705	,151437156327937529	,73.50	,11.62	,USD,6.32710000	,Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(151437156329937529),1.09	,0.17	,2018042421001001300571208705-Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(151437156329937529)
2018-04-24 14:41:29,2018042421001001300571208705	,151437156327937529	,73.50	,11.62	,USD,6.32710000	,Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(151437156328937529),2.19	,0.35	,2018042421001001300571208705-Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(151437156328937529)
2018-04-24 14:41:29,2018042421001001300571208705	,151437156327937529	,73.50	,11.62	,USD,6.32710000	,Tmall Logisitic,7.83	,1.24	,菜鸟-保税_进口关税(商家){LP00098807032321}_2604839566
2018-04-24 14:41:29,2018042421001001300571208705	,151437156327937529	,73.50	,11.62	,USD,6.32710000	,Juhuasuan Overseas Commission,1.05	,0.17	,Juhuasuan Overseas Commission
2018-04-24 14:48:54,2018042421001001320579164319	,151440292181024617	,59.00	,9.32	,USD,6.32710000	,Tmall Logisitic,13.00	,2.05	,菜鸟-保税_基础服务费(商家){LP00098807590760}_2604839566
2018-04-24 14:48:54,2018042421001001320579164319	,151440292181024617	,59.00	,9.32	,USD,6.32710000	,Alipay commission,0.59	,0.09	,Alipay service fee
2018-04-24 14:48:54,2018042421001001320579164319	,151440292181024617	,59.00	,9.32	,USD,6.32710000	,Tmall Logisitic,6.28	,0.99	,菜鸟-保税_进口关税(商家){LP00098807590760}_2604839566
2018-04-24 14:48:54,2018042421001001320579164319	,151440292181024617	,59.00	,9.32	,USD,6.32710000	,Tmall Global Commission,1.05	,0.17	,Tmall Global Commission
2018-04-24 14:48:54,2018042421001001320579164319	,151440292181024617	,59.00	,9.32	,USD,6.32710000	,Juhuasuan Overseas Commission,0.84	,0.13	,Juhuasuan Overseas Commission
2018-04-24 15:00:27,2018042421001001700556412429	,151758683376319508	,110.85	,17.52	,USD,6.32710000	,Tmall Global Commission,1.96	,0.31	,Tmall Global Commission
2018-04-24 15:00:27,2018042421001001700556412429	,151758683376319508	,110.85	,17.52	,USD,6.32710000	,Tmall Logisitic,16.00	,2.53	,菜鸟-保税_基础服务费(商家){LP00098808592914}_2604839566
2018-04-24 15:00:27,2018042421001001700556412429	,151758683376319508	,110.85	,17.52	,USD,6.32710000	,Alipay commission,1.11	,0.18	,Alipay service fee
2018-04-24 15:00:27,2018042421001001700556412429	,151758683376319508	,110.85	,17.52	,USD,6.32710000	,Juhuasuan Overseas Commission,1.57	,0.25	,Juhuasuan Overseas Commission
2018-04-24 15:00:27,2018042421001001700556412429	,151758683376319508	,110.85	,17.52	,USD,6.32710000	,Tmall Logisitic,12.85	,2.03	,菜鸟-保税_进口关税(商家){LP00098808592914}_2604839566
2018-04-24 15:03:06,2018042421001001700557636230	,151443372401319508	,177.99	,28.13	,USD,6.32710000	,Tmall Global Commission,3.16	,0.50	,Tmall Global Commission
2018-04-24 15:03:06,2018042421001001700557636230	,151443372401319508	,177.99	,28.13	,USD,6.32710000	,Tmall Logisitic,19.99	,3.16	,菜鸟-保税_进口关税(商家){LP00095713623480}_2604839566
2018-04-24 15:03:06,2018042421001001700557636230	,151443372401319508	,177.99	,28.13	,USD,6.32710000	,Alipay commission,1.78	,0.28	,Alipay service fee
2018-04-24 15:03:06,2018042421001001700557636230	,151443372401319508	,177.99	,28.13	,USD,6.32710000	,Juhuasuan Overseas Commission,2.53	,0.40	,Juhuasuan Overseas Commission
2018-04-24 15:03:06,2018042421001001700557636230	,151443372401319508	,177.99	,28.13	,USD,6.32710000	,Tmall Logisitic,16.00	,2.53	,菜鸟-保税_基础服务费(商家){LP00095713623480}_2604839566
2018-04-24 15:46:46,2018042421001001280556733495	,152647246527430076	,49.00	,7.74	,USD,6.32710000	,Tmall Logisitic,13.00	,2.05	,菜鸟-保税_基础服务费(商家){LP00098812858892}_2604839566
2018-04-24 15:46:46,2018042421001001280556733495	,152647246527430076	,49.00	,7.74	,USD,6.32710000	,Juhuasuan Overseas Commission,0.70	,0.11	,Juhuasuan Overseas Commission
2018-04-24 15:46:46,2018042421001001280556733495	,152647246527430076	,49.00	,7.74	,USD,6.32710000	,Alipay commission,0.49	,0.08	,Alipay service fee
2018-04-24 15:46:46,2018042421001001280556733495	,152647246527430076	,49.00	,7.74	,USD,6.32710000	,Tmall Logisitic,5.22	,0.83	,菜鸟-保税_进口关税(商家){LP00098812858892}_2604839566
2018-04-24 15:46:46,2018042421001001280556733495	,152647246527430076	,49.00	,7.74	,USD,6.32710000	,Tmall Global Commission,0.88	,0.14	,Tmall Global Commission
2018-04-24 16:27:21,2018042421001001660560975064	,151465380555761609	,1.00	,0.16	,USD,6.32710000	,Alipay commission,0.01	,0.00	,Alipay service fee
2018-04-24 16:27:21,2018042421001001660560975064	,151465380555761609	,1.00	,0.16	,USD,6.32710000	,Tmall Global Commission,0.00	,0.00	,Tmall Global Commission
2018-04-24 16:30:19,2018042421001001660560056197	,151781587646761609	,164.08	,25.93	,USD,6.32710000	,Tmall Global Commission,2.72	,0.43	,Tmall Global Commission
2018-04-24 16:30:19,2018042421001001660560056197	,151781587646761609	,164.08	,25.93	,USD,6.32710000	,Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(151781587647761609),1.96	,0.31	,2018042421001001660560056197-Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(151781587647761609)
2018-04-24 16:30:19,2018042421001001660560056197	,151781587646761609	,164.08	,25.93	,USD,6.32710000	,Tmall Logisitic,28.08	,4.44	,菜鸟-保税_进口关税(商家){LP00098816764603}_2604839566
2018-04-24 16:30:19,2018042421001001660560056197	,151781587646761609	,164.08	,25.93	,USD,6.32710000	,Alipay commission,1.64	,0.26	,Alipay service fee
2018-04-24 16:30:19,2018042421001001660560056197	,151781587646761609	,164.08	,25.93	,USD,6.32710000	,Tmall Logisitic,19.00	,3.00	,菜鸟-保税_基础服务费(商家){LP00098816764603}_2604839566
2018-04-24 16:30:19,2018042421001001660560056197	,151781587646761609	,164.08	,25.93	,USD,6.32710000	,Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(151781587648761609),4.84	,0.76	,2018042421001001660560056197-Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(151781587648761609)
2018-04-24 16:30:19,2018042421001001660560056197	,151781587646761609	,164.08	,25.93	,USD,6.32710000	,Juhuasuan Overseas Commission,2.18	,0.34	,Juhuasuan Overseas Commission
2018-04-24 16:50:59,2018042421001001200576710291	,152653293473723670	,59.00	,9.32	,USD,6.32710000	,Tmall Logisitic,13.00	,2.05	,菜鸟-保税_基础服务费(商家){LP00098818403761}_2604839566
2018-04-24 16:50:59,2018042421001001200576710291	,152653293473723670	,59.00	,9.32	,USD,6.32710000	,Alipay commission,0.59	,0.09	,Alipay service fee
2018-04-24 16:50:59,2018042421001001200576710291	,152653293473723670	,59.00	,9.32	,USD,6.32710000	,Tmall Global Commission,1.05	,0.17	,Tmall Global Commission
2018-04-24 16:50:59,2018042421001001200576710291	,152653293473723670	,59.00	,9.32	,USD,6.32710000	,Tmall Logisitic,6.28	,0.99	,菜鸟-保税_进口关税(商家){LP00098818403761}_2604839566
2018-04-24 16:50:59,2018042421001001200576710291	,152653293473723670	,59.00	,9.32	,USD,6.32710000	,Juhuasuan Overseas Commission,0.84	,0.13	,Juhuasuan Overseas Commission
2018-04-24 17:06:15,2018042421001001550565574349	,151475824340860622	,88.00	,13.91	,USD,6.32710000	,Tmall Logisitic,13.00	,2.05	,菜鸟-保税_基础服务费(商家){LP00098819849117}_2604839566
2018-04-24 17:06:15,2018042421001001550565574349	,151475824340860622	,88.00	,13.91	,USD,6.32710000	,Juhuasuan Overseas Commission,1.24	,0.20	,Juhuasuan Overseas Commission
2018-04-24 17:06:15,2018042421001001550565574349	,151475824340860622	,88.00	,13.91	,USD,6.32710000	,Tmall Logisitic,10.43	,1.65	,菜鸟-保税_进口关税(商家){LP00098819849117}_2604839566
2018-04-24 17:06:15,2018042421001001550565574349	,151475824340860622	,88.00	,13.91	,USD,6.32710000	,Alipay commission,0.88	,0.14	,Alipay service fee
2018-04-24 17:06:15,2018042421001001550565574349	,151475824340860622	,88.00	,13.91	,USD,6.32710000	,Tmall Global Commission,1.55	,0.24	,Tmall Global Commission
2018-04-24 17:12:53,2018042421001001960566430762	,152675303188732182	,201.63	,31.87	,USD,6.32710000	,Tmall Logisitic,19.00	,3.00	,菜鸟-保税_基础服务费(商家){LP00098820454863}_2604839566
2018-04-24 17:12:53,2018042421001001960566430762	,152675303188732182	,201.63	,31.87	,USD,6.32710000	,Juhuasuan Overseas Commission,2.83	,0.45	,Juhuasuan Overseas Commission
2018-04-24 17:12:53,2018042421001001960566430762	,152675303188732182	,201.63	,31.87	,USD,6.32710000	,Tmall Logisitic,24.63	,3.89	,菜鸟-保税_进口关税(商家){LP00098820454863}_2604839566
2018-04-24 17:12:53,2018042421001001960566430762	,152675303188732182	,201.63	,31.87	,USD,6.32710000	,Tmall Global Commission,3.54	,0.56	,Tmall Global Commission
2018-04-24 17:12:53,2018042421001001960566430762	,152675303188732182	,201.63	,31.87	,USD,6.32710000	,Alipay commission,2.02	,0.32	,Alipay service fee
2018-04-24 17:12:53,2018042421001001960566430762	,152675303188732182	,201.63	,31.87	,USD,6.32710000	,Tmall Logisitic,1.00	,0.16	,菜鸟-保税_合单费(商家){LP00098820454863}_2604839566
2018-04-24 17:23:42,2018042421001001090581725477	,137976580504819939	,59.00	,9.32	,USD,6.32710000	,Tmall Logisitic,13.00	,2.05	,菜鸟-保税_基础服务费(商家){LP00099611514976}_2604839566
2018-04-24 17:23:42,2018042421001001090581725477	,137976580504819939	,59.00	,9.32	,USD,6.32710000	,Tmall Global Commission,1.06	,0.17	,Tmall Global Commission
2018-04-24 17:23:42,2018042421001001090581725477	,137976580504819939	,59.00	,9.32	,USD,6.32710000	,Juhuasuan Overseas Commission,0.84	,0.13	,Juhuasuan Overseas Commission
2018-04-24 17:23:42,2018042421001001090581725477	,137976580504819939	,59.00	,9.32	,USD,6.32710000	,Tmall Logisitic,6.28	,0.99	,菜鸟-保税_进口关税(商家){LP00099611514976}_2604839566
2018-04-24 17:23:42,2018042421001001090581725477	,137976580504819939	,59.00	,9.32	,USD,6.32710000	,Alipay commission,0.59	,0.09	,Alipay service fee
2018-04-24 17:37:04,2018042421001001020592786032	,138087826341996251	,98.00	,15.49	,USD,6.32710000	,Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(138087826343996251),2.19	,0.35	,2018042421001001020592786032-Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(138087826343996251)
2018-04-24 17:37:04,2018042421001001020592786032	,138087826341996251	,98.00	,15.49	,USD,6.32710000	,Tmall Logisitic,10.44	,1.65	,菜鸟-保税_进口关税(商家){LP00099612517180}_2604839566
2018-04-24 17:37:04,2018042421001001020592786032	,138087826341996251	,98.00	,15.49	,USD,6.32710000	,Juhuasuan Overseas Commission,1.40	,0.22	,Juhuasuan Overseas Commission
2018-04-24 17:37:04,2018042421001001020592786032	,138087826341996251	,98.00	,15.49	,USD,6.32710000	,Tmall Logisitic,13.00	,2.05	,菜鸟-保税_基础服务费(商家){LP00099612517180}_2604839566
2018-04-24 17:37:04,2018042421001001020592786032	,138087826341996251	,98.00	,15.49	,USD,6.32710000	,Tmall Global Commission,1.76	,0.28	,Tmall Global Commission
2018-04-24 17:37:04,2018042421001001020592786032	,138087826341996251	,98.00	,15.49	,USD,6.32710000	,Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(138087826342996251),2.19	,0.35	,2018042421001001020592786032-Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(138087826342996251)
2018-04-24 17:37:04,2018042421001001020592786032	,138087826341996251	,98.00	,15.49	,USD,6.32710000	,Alipay commission,0.98	,0.15	,Alipay service fee
2018-04-24 17:37:46,2018042421001001240577209662	,152692466262286885	,54.00	,8.53	,USD,6.32710000	,Tmall Logisitic,6.28	,0.99	,菜鸟-保税_进口关税(商家){LP00099612643148}_2604839566
2018-04-24 17:37:46,2018042421001001240577209662	,152692466262286885	,54.00	,8.53	,USD,6.32710000	,Tmall Global Commission,0.95	,0.15	,Tmall Global Commission
2018-04-24 17:37:46,2018042421001001240577209662	,152692466262286885	,54.00	,8.53	,USD,6.32710000	,Alipay commission,0.54	,0.09	,Alipay service fee
2018-04-24 17:37:46,2018042421001001240577209662	,152692466262286885	,54.00	,8.53	,USD,6.32710000	,Juhuasuan Overseas Commission,0.76	,0.12	,Juhuasuan Overseas Commission
2018-04-24 17:37:46,2018042421001001240577209662	,152692466262286885	,54.00	,8.53	,USD,6.32710000	,Tmall Logisitic,13.00	,2.05	,菜鸟-保税_基础服务费(商家){LP00099612643148}_2604839566
2018-04-24 17:45:37,2018042421001001340591152109	,152673565839996588	,59.00	,9.32	,USD,6.32710000	,Tmall Global Commission,1.05	,0.17	,Tmall Global Commission
2018-04-24 17:45:37,2018042421001001340591152109	,152673565839996588	,59.00	,9.32	,USD,6.32710000	,Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(152673565839996588),2.64	,0.42	,2018042421001001340591152109-Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(152673565839996588)
2018-04-24 17:45:37,2018042421001001340591152109	,152673565839996588	,59.00	,9.32	,USD,6.32710000	,Juhuasuan Overseas Commission,0.84	,0.13	,Juhuasuan Overseas Commission
2018-04-24 17:45:37,2018042421001001340591152109	,152673565839996588	,59.00	,9.32	,USD,6.32710000	,Tmall Logisitic,13.00	,2.05	,菜鸟-保税_基础服务费(商家){LP00098823226260}_2604839566
2018-04-24 17:45:37,2018042421001001340591152109	,152673565839996588	,59.00	,9.32	,USD,6.32710000	,Alipay commission,0.59	,0.09	,Alipay service fee
2018-04-24 17:45:37,2018042421001001340591152109	,152673565839996588	,59.00	,9.32	,USD,6.32710000	,Tmall Logisitic,6.28	,0.99	,菜鸟-保税_进口关税(商家){LP00098823226260}_2604839566
2018-04-24 17:48:22,2018042421001001780239435803	,138149427768314154	,59.00	,9.32	,USD,6.32710000	,Tmall Logisitic,6.28	,0.99	,菜鸟-保税_进口关税(商家){LP00098823191010}_2604839566
2018-04-24 17:48:22,2018042421001001780239435803	,138149427768314154	,59.00	,9.32	,USD,6.32710000	,Tmall Global Commission,1.06	,0.17	,Tmall Global Commission
2018-04-24 17:48:22,2018042421001001780239435803	,138149427768314154	,59.00	,9.32	,USD,6.32710000	,Juhuasuan Overseas Commission,0.84	,0.13	,Juhuasuan Overseas Commission
2018-04-24 17:48:22,2018042421001001780239435803	,138149427768314154	,59.00	,9.32	,USD,6.32710000	,Alipay commission,0.59	,0.09	,Alipay service fee
2018-04-24 17:48:22,2018042421001001780239435803	,138149427768314154	,59.00	,9.32	,USD,6.32710000	,Tmall Logisitic,13.00	,2.05	,菜鸟-保税_基础服务费(商家){LP00098823191010}_2604839566
2018-04-24 18:00:13,2018042421001001510588954192	,152678885892117490	,-5.00	,-0.79	,USD,	,Alipay commission,-0.05	,-0.01	,Alipay service fee
2018-04-24 18:00:13,2018042421001001510588954192	,152678885892117490	,-5.00	,-0.79	,USD,	,Juhuasuan Overseas Commission,-0.07	,-0.01	,Juhuasuan Overseas Commission
2018-04-24 18:00:13,2018042421001001510588954192	,152678885892117490	,-5.00	,-0.79	,USD,	,Tmall Global Commission,-0.09	,-0.01	,Tmall Global Commission
2018-04-24 18:00:13,2018042421001001510588954192	,152678885892117490	,19.50	,3.08	,USD,6.32710000	,Alipay commission,0.20	,0.03	,Alipay service fee
2018-04-24 18:00:13,2018042421001001510588954192	,152678885892117490	,19.50	,3.08	,USD,6.32710000	,Tmall Logisitic,2.61	,0.41	,菜鸟-保税_进口关税(商家){LP00098824348154}_2604839566
2018-04-24 18:00:13,2018042421001001510588954192	,152678885892117490	,19.50	,3.08	,USD,6.32710000	,Tmall Logisitic,13.00	,2.05	,菜鸟-保税_基础服务费(商家){LP00098824348154}_2604839566
2018-04-24 18:00:13,2018042421001001510588954192	,152678885892117490	,19.50	,3.08	,USD,6.32710000	,Juhuasuan Overseas Commission,0.27	,0.04	,Juhuasuan Overseas Commission
2018-04-24 18:00:13,2018042421001001510588954192	,152678885892117490	,19.50	,3.08	,USD,6.32710000	,Tmall Global Commission,0.34	,0.05	,Tmall Global Commission
2018-04-24 18:01:05,2018042421001001310579075613	,152730824324274677	,24.50	,3.87	,USD,6.32710000	,Juhuasuan Overseas Commission,0.35	,0.06	,Juhuasuan Overseas Commission
2018-04-24 18:01:05,2018042421001001310579075613	,152730824324274677	,24.50	,3.87	,USD,6.32710000	,Tmall Global Commission,0.44	,0.07	,Tmall Global Commission
2018-04-24 18:01:05,2018042421001001310579075613	,152730824324274677	,24.50	,3.87	,USD,6.32710000	,Tmall Logisitic,13.00	,2.05	,菜鸟-保税_基础服务费(商家){LP00098824103573}_2604839566
2018-04-24 18:01:05,2018042421001001310579075613	,152730824324274677	,24.50	,3.87	,USD,6.32710000	,Tmall Logisitic,2.61	,0.41	,菜鸟-保税_进口关税(商家){LP00098824103573}_2604839566
2018-04-24 18:01:05,2018042421001001310579075613	,152730824324274677	,24.50	,3.87	,USD,6.32710000	,Alipay commission,0.25	,0.04	,Alipay service fee
